ScaledForward,scaledLeftRightRatio,ScaledSpeed,isTurningLeft,isTurningRight,isKeepingStraight,isAccelerating 
28.41907,0.5058924,55.21701,0,1,0,1
27.93953,0.5462988,55.92243,0,0,1,1
26.83062,0.5028812,56.51077,0,1,0,1
31.93904,0.457093,56.48753,0,1,0,1
33.20615,0.4622502,56.31407,0,0,1,1
33.32257,0.4681056,56.68172,0,1,0,1
33.35312,0.475785,57.24354,0,0,1,1
31.06707,0.4775848,58.14273,0,0,1,1
27.80069,0.4765118,54.60418,0,0,1,1
24.31143,0.4772509,53.31615,0,0,1,1
21.13365,0.4841023,53.9207,0,1,0,1
21.89177,0.496543,54.33904,0,0,1,1
21.66863,0.4708758,54.94308,0,1,0,1
22.64034,0.4624009,54.85204,0,1,0,1
29.03593,0.4509703,55.35025,0,1,0,1
30.21211,0.4325806,55.00835,0,1,0,1
36.36104,0.4562263,55.44924,0,0,1,1
38.76039,0.4689295,56.25907,0,0,1,1
38.07168,0.480357,56.6704,0,0,1,1
39.83294,0.5098977,57.75337,0,0,1,1
38.89196,0.521523,58.7452,0,0,1,1
35.89619,0.5157276,59.64495,0,1,0,1
37.60188,0.5090407,59.88829,0,0,1,1
40.35367,0.5164661,60.84962,0,0,1,1
39.49764,0.5143644,61.20342,0,1,0,1
44.86288,0.5036961,62.01463,0,1,0,1
55.37159,0.5072264,62.31692,0,0,1,1
56.98601,0.5085661,63.17522,0,0,1,1
53.26834,0.5099683,63.95847,0,0,1,1
49.43908,0.5131475,64.82681,0,0,1,1
45.08611,0.5184891,65.60808,0,0,1,1
41.01038,0.5122303,65.80425,0,0,1,0
36.82735,0.4938247,62.07998,0,0,1,1
35.44487,0.4803818,62.25211,0,0,1,1
33.77456,0.4626279,62.53259,0,1,0,1
32.6521,0.4693897,62.92921,0,1,0,1
31.67828,0.4989746,63.22447,0,0,1,1
27.57182,0.5005018,63.57745,0,0,1,1
21.96981,0.4867855,63.80068,0,0,1,1
19.33211,0.5250189,64.26743,0,1,0,1
18.44828,0.5759361,64.61364,0,1,0,1
18.21683,0.5601904,64.08025,0,1,0,1
20.83594,0.5439109,63.43687,0,1,0,1
29.59617,0.4925508,62.67762,0,1,0,1
38.39544,0.4477389,62.68107,0,1,0,1
51.08574,0.4209628,63.01241,0,1,0,1
52.5789,0.4210368,62.92731,0,0,1,1
48.46729,0.4330186,63.20044,0,1,0,1
45.9925,0.4502182,63.97167,0,0,1,1
41.50217,0.4755227,64.78908,0,0,1,1
37.50626,0.4788053,61.76018,0,0,1,0
33.47161,0.4789879,57.12639,0,0,1,1
29.95833,0.4810575,56.67158,0,0,1,0
27.6824,0.4842753,54.64491,0,0,1,1
26.73413,0.4869561,55.73619,0,0,1,1
27.19511,0.4884183,52.28725,0,0,1,1
27.79112,0.4919563,51.15133,0,0,1,1
26.53163,0.4946187,52.31849,0,0,1,1
23.0265,0.4972738,53.45816,0,0,1,1
19.74098,0.499445,54.47372,0,0,1,1
15.99127,0.1690575,55.10858,0,0,1,1
14.4087,0.1767517,56.11543,0,0,1,1
12.1207,0.02950227,7.846903,0,0,1,0
12.75399,0.01054456,3.650751,0,0,1,0
13.2042,0.1141505,0.07131084,0,0,1,0
13.20261,0.1141574,0.002177082,0,0,1,0
13.20345,0.1141488,0.002539941,0,0,1,0
13.20311,0.1141531,0.0009453037,0,0,1,0
13.20322,0.1141526,0.000362121,0,0,1,0
13.2032,0.1141522,0.0001514328,0,0,1,0
13.20319,0.1141524,6.323664e-05,0,0,1,0
13.2032,0.1141525,2.4513e-05,0,0,1,0
13.20319,0.1141524,6.446016e-06,0,0,1,0
13.20319,0.1141524,2.07304e-06,0,0,1,0
13.20319,0.1141524,1.834949e-06,0,0,1,0
13.20319,0.1141524,3.311539e-07,0,0,1,0
26.38474,0.5192462,1.797331,0,0,1,1
26.27088,0.5198027,3.603037,0,0,1,1
26.02386,0.5204063,5.428069,0,0,1,1
25.68629,0.5210935,7.042486,0,0,1,1
25.45945,0.5215433,8.782756,0,0,1,1
24.9653,0.5224944,10.33206,0,0,1,1
24.31299,0.5237657,12.00219,0,0,1,1
23.61358,0.5251861,13.63582,0,0,1,1
22.89509,0.5267213,15.08962,0,0,1,1
22.01528,0.5287168,16.65518,0,0,1,1
20.95016,0.5313066,18.04846,0,0,1,1
19.85185,0.5336052,19.25032,0,0,1,1
18.70469,0.5369244,20.9086,0,0,1,1
18.39039,0.5429773,21.77746,0,0,1,1
18.17352,0.5548924,23.05182,0,0,1,1
16.95789,0.5474214,24.70687,0,0,1,1
15.53758,0.5285395,26.11974,0,0,1,1
13.88734,0.5073766,26.85318,0,1,0,1
13.74041,0.5187639,27.72446,0,1,0,1
14.992,0.5141717,29.03111,0,0,1,1
15.11086,0.4989075,29.59736,0,1,0,1
17.93565,0.5082253,30.96329,0,0,1,1
18.22163,0.5072535,31.96132,0,1,0,1
18.99678,0.4920928,32.21886,0,1,0,1
34.22686,0.5178397,33.60896,0,0,1,1
27.70575,0.5300695,34.70084,0,0,1,1
24.83911,0.5178872,35.38065,0,0,1,1
22.14309,0.5030248,36.93609,0,0,1,1
19.45279,0.4893382,37.91651,0,0,1,1
16.70399,0.483175,38.35288,0,1,0,1
14.5756,0.4971109,39.33296,1,0,0,1
12.74991,0.4829041,39.81795,0,0,1,1
11.44624,0.4349167,40.42852,1,0,0,1
10.19407,0.4458303,40.92021,1,0,0,1
11.68056,0.4675533,41.14447,1,0,0,1
18.15446,0.4808456,41.58689,1,0,0,1
41.44873,0.4523698,42.20836,0,0,1,1
42.45129,0.4630041,43.01595,0,0,1,1
39.76923,0.4791554,43.99377,0,0,1,1
36.2452,0.4976766,44.90092,0,0,1,1
34.71323,0.5058545,45.64152,1,0,0,1
36.22894,0.4865169,45.8549,0,0,1,1
79.5901,0.4161709,46.70643,0,0,1,1
69.78549,0.4751228,47.05702,0,0,1,1
35.29305,0.5287821,47.00486,1,0,0,1
60.04908,0.4842382,47.66228,0,0,1,1
54.21931,0.4737061,48.40298,0,0,1,1
52.59981,0.4725918,49.21595,0,0,1,1
49.75179,0.4717307,49.64522,1,0,0,1
39.15621,0.4517354,50.18542,0,0,1,1
33.99517,0.4576972,50.88214,0,0,1,1
30.30857,0.4718059,51.64577,0,0,1,1
27.43235,0.4861736,52.40215,0,0,1,1
24.61901,0.5016661,53.0773,0,0,1,1
22.97825,0.5290029,53.14557,0,1,0,1
25.59238,0.5776928,53.5925,0,1,0,1
27.38201,0.5448253,53.40777,0,0,1,1
26.69423,0.531022,53.29469,0,1,0,1
26.39544,0.5336085,53.56018,0,0,1,1
24.89177,0.5342801,54.16716,0,0,1,1
22.40878,0.5318277,54.54514,0,1,0,1
20.63651,0.5588853,54.70488,0,0,1,1
18.82026,0.5942216,55.34599,0,1,0,1
17.16755,0.5589445,54.84234,0,1,0,1
17.5162,0.4797459,54.42459,0,1,0,1
19.97949,0.4689539,54.02731,0,0,1,1
23.16895,0.4635289,53.45156,0,0,1,1
25.99173,0.4704582,53.45095,0,1,0,1
32.04668,0.4471334,53.59076,0,1,0,1
41.9966,0.449095,53.46947,0,0,1,1
53.49913,0.4642601,53.2453,0,1,0,1
57.09111,0.4932108,53.7855,0,0,1,1
56.40109,0.4897001,54.41377,0,0,1,1
54.03097,0.4897023,54.84501,1,0,0,1
46.8428,0.4599331,55.07329,0,1,0,1
47.23544,0.4850478,55.2973,0,0,1,1
46.93062,0.4953556,55.78753,1,0,0,1
42.41013,0.4895431,56.12714,0,0,1,1
37.17738,0.4786341,56.53043,0,1,0,1
36.07421,0.4987769,56.8992,0,0,1,1
34.68521,0.519707,57.47016,0,0,1,1
32.1245,0.5367521,58.02847,0,0,1,1
30.63243,0.5686872,57.99788,0,0,1,1
32.69033,0.6011537,57.93645,0,1,0,1
35.09312,0.54404,57.90717,0,1,0,1
34.4673,0.5267459,57.83165,0,1,0,1
33.09507,0.4984285,57.71716,0,1,0,1
32.27748,0.4927676,57.50568,0,0,1,1
30.46101,0.4886976,57.65109,0,1,0,1
30.12549,0.5106949,57.48885,0,0,1,1
30.20608,0.5440671,57.32539,0,0,1,1
29.76352,0.5846117,57.74951,0,1,0,1
31.08838,0.5748057,57.56176,0,0,1,1
32.81572,0.573206,57.31528,0,0,1,1
33.66612,0.5836943,56.96479,0,0,1,1
34.36945,0.6015907,56.96243,0,1,0,1
34.86982,0.5764034,57.37105,0,0,1,1
32.75581,0.5447779,57.69684,0,1,0,1
34.54004,0.5495666,57.74419,0,0,1,1
34.51468,0.5500042,58.24955,0,0,1,1
34.37421,0.5575293,58.05062,0,0,1,1
39.12069,0.5801836,58.56382,0,0,1,1
38.47816,0.5640202,59.10491,0,0,1,1
35.90198,0.5498033,59.45761,0,1,0,1
40.32189,0.5638568,59.40395,0,0,1,1
43.83047,0.5578818,59.87029,0,0,1,1
43.47705,0.5306926,60.38533,0,0,1,1
41.70252,0.507175,60.87502,0,0,1,1
40.72859,0.4977609,60.9882,0,1,0,1
47.4434,0.5005458,61.37233,0,0,1,1
49.05199,0.5067759,61.87074,0,0,1,1
45.82109,0.5134813,62.37411,0,0,1,1
42.3362,0.5147271,62.83424,0,0,1,1
38.41865,0.504302,63.2401,0,1,0,1
36.0798,0.497465,63.00155,0,0,1,1
34.26564,0.4879332,63.42691,0,0,1,1
31.16973,0.4748192,63.80643,0,0,1,1
27.29114,0.4661207,64.2578,0,0,1,1
24.10242,0.4726499,64.23306,0,0,1,1
22.64889,0.4846613,64.47802,0,1,0,1
20.46151,0.5292088,64.1165,0,1,0,1
20.06205,0.5766329,63.52968,0,0,1,1
20.31509,0.5569701,63.01446,0,1,0,1
24.30185,0.5459357,61.93919,0,1,0,1
34.50863,0.4926859,61.38061,0,0,1,1
45.50821,0.4526958,60.74405,0,0,1,1
52.40318,0.4413916,61.05202,0,0,1,1
54.09786,0.4217536,61.47517,0,0,1,1
49.80544,0.4185206,61.37123,0,0,1,1
45.41056,0.4351529,61.82009,0,0,1,1
41.06003,0.4495562,62.30814,0,0,1,1
37.14667,0.4443208,62.76381,0,0,1,1
33.0384,0.4533526,62.68205,0,0,1,1
30.8048,0.464539,63.16797,0,0,1,1
27.52781,0.4832012,58.76039,0,0,1,0
28.11,0.499044,52.67392,0,0,1,0
27.8694,0.5145429,47.27033,0,0,1,0
28.05534,0.5208771,41.88226,0,0,1,1
26.62265,0.5177421,43.21328,0,0,1,1
23.99236,0.5213122,44.48457,0,0,1,1
21.00316,0.5260015,45.81371,0,0,1,1
18.05627,0.5307985,42.59916,0,0,1,1
16.86064,0.5325567,43.87783,0,0,1,1
13.92353,0.1899094,44.82085,0,1,0,1
12.09993,0.02915281,10.6083,0,0,1,1
12.79114,0.01098552,5.805727,0,0,1,0
13.37617,0.1167779,0.4665705,0,0,1,0
13.38216,0.1167624,0.04481754,0,0,1,0
13.38281,0.1167624,0.01231229,0,0,1,0
13.38287,0.116761,0.002914956,0,0,1,0
13.38276,0.1167616,0.0008328858,0,0,1,0
13.38282,0.1167614,0.0002108877,0,0,1,0
13.3828,0.1167614,3.351971e-05,0,0,1,0
13.3828,0.1167615,4.382925e-06,0,0,1,0
13.3828,0.1167615,5.297904e-06,0,0,1,0
13.3828,0.1167615,1.806419e-06,0,0,1,0
13.3828,0.1167615,7.932254e-07,0,0,1,0
13.3828,0.1167615,1.296001e-06,0,0,1,0
13.3828,0.1167615,1.782001e-07,0,0,1,0
26.36839,0.5191669,1.879709,0,0,1,1
26.25117,0.5198442,3.594603,0,0,1,1
25.98228,0.5203108,5.43875,0,0,1,1
25.83648,0.5206028,7.067315,0,0,1,1
25.44139,0.5213662,8.806644,0,0,1,1
24.73259,0.5195483,10.18528,1,0,0,1
23.46518,0.5075297,11.63232,0,0,1,1
22.9027,0.5098859,13.05783,0,1,0,1
22.57589,0.5206378,14.46605,0,0,1,1
21.72141,0.5225546,16.04371,0,0,1,1
21.2956,0.5234171,17.45061,0,0,1,1
20.19569,0.5257792,18.7683,0,0,1,1
19.17959,0.5277008,20.49586,0,0,1,1
17.89563,0.5310002,21.5143,0,1,0,1
17.50757,0.5454904,22.42815,0,0,1,1
16.31895,0.5281161,23.77092,0,1,0,1
16.38497,0.5390005,24.64908,0,0,1,1
16.21209,0.5421906,25.8669,0,0,1,1
15.14556,0.5375863,26.89305,0,1,0,1
16.28926,0.5405217,28.0871,0,0,1,1
16.53899,0.5309137,29.14027,0,0,1,1
16.23202,0.5172607,30.0346,0,0,1,1
16.68563,0.5115292,30.95405,0,1,0,1
21.53173,0.487256,31.75109,0,1,0,1
37.18491,0.5303405,32.47543,0,0,1,1
32.79652,0.4997588,33.69756,0,1,0,1
29.20906,0.5086058,34.0057,0,1,0,1
22.26369,0.5507115,35.00976,0,0,1,1
19.31219,0.5541833,36.10168,0,0,1,1
18.3122,0.5249031,37.09333,0,0,1,1
15.93981,0.512018,37.77097,0,0,1,1
13.50112,0.5030894,39.21407,0,0,1,1
10.98159,0.495444,40.14482,0,0,1,1
8.684824,0.493691,40.46656,1,0,0,1
8.376857,0.5539327,41.13979,1,0,0,1
8.854021,0.5807898,41.48083,1,0,0,1
12.33825,0.6044775,41.59984,1,0,0,1
30.74891,0.5805843,42.06633,1,0,0,1
45.55917,0.5478224,42.24926,0,0,1,1
79.60115,0.5072129,42.94282,0,1,0,1
40.19328,0.5404167,43.51639,1,0,0,1
40.51648,0.5146337,43.90331,0,0,1,1
34.9897,0.5235632,44.34027,0,0,1,1
32.56751,0.5296465,44.60381,0,0,1,1
36.07905,0.5324039,45.47871,1,0,0,1
66.03061,0.52525,45.4669,1,0,0,1
55.63518,0.4710435,46.06771,0,1,0,1
57.65947,0.4906578,46.59328,0,0,1,1
56.48297,0.4963506,46.86425,1,0,0,1
44.63197,0.4454762,47.63058,0,0,1,1
39.2523,0.424237,48.38803,0,0,1,1
35.89865,0.4418186,49.20948,0,0,1,1
31.38558,0.4469881,49.6308,0,0,1,1
26.63904,0.4476396,50.42576,0,0,1,1
23.52348,0.4540444,51.13636,0,0,1,1
21.70401,0.4727145,51.33637,0,0,1,1
21.84609,0.5141775,52.03094,0,0,1,1
21.15876,0.526791,52.01962,0,1,0,1
26.4071,0.4884347,52.32903,0,1,0,1
25.52818,0.4718966,52.0094,0,0,1,1
24.61548,0.4714679,52.60041,0,0,1,1
22.07414,0.4603985,53.25888,0,0,1,1
19.28724,0.4559513,53.4603,0,1,0,1
19.37167,0.5099788,53.36096,0,0,1,1
19.11115,0.5401229,53.90582,0,1,0,1
18.4958,0.5562509,53.34066,0,1,0,1
19.11082,0.4954697,53.22965,0,0,1,1
19.11075,0.4436942,53.04143,0,1,0,1
20.06223,0.4281732,53.2069,0,1,0,1
21.21383,0.4278505,53.19035,0,0,1,1
25.7542,0.4204754,52.7293,0,1,0,1
55.66742,0.4509337,52.48412,0,0,1,1
57.46366,0.4662736,53.03182,0,0,1,1
57.1939,0.4856428,53.58065,0,0,1,1
55.06728,0.4724244,54.25769,0,0,1,1
52.19937,0.4610887,54.88164,0,0,1,1
49.16781,0.4571755,55.50074,0,0,1,1
46.31706,0.4565899,56.16988,0,0,1,1
44.73769,0.4572802,56.76567,0,0,1,1
41.79671,0.4601742,57.40764,0,0,1,1
39.06955,0.4644632,57.9789,0,0,1,1
35.72659,0.4715054,58.59386,0,0,1,1
32.59191,0.4796269,59.19514,0,0,1,1
29.38729,0.4892128,59.73009,0,0,1,1
25.80866,0.5012133,60.30597,0,0,1,1
25.4474,0.5240701,59.91441,0,1,0,1
28.98482,0.5068796,59.3089,0,1,0,1
35.40082,0.500989,58.89194,0,0,1,1
35.37435,0.4909702,58.0887,0,1,0,1
35.00076,0.4930916,58.2546,0,0,1,1
32.39035,0.4889865,58.65372,0,0,1,1
30.3225,0.4985451,58.42752,0,1,0,1
30.16389,0.5334473,58.88686,0,0,1,1
30.4604,0.5807329,58.50359,0,0,1,1
31.05143,0.5785923,58.98756,0,0,1,1
29.7247,0.5609585,59.44411,0,0,1,1
27.31236,0.5454924,59.44075,0,1,0,1
29.41448,0.520591,58.91288,0,1,0,1
31.52717,0.5061447,59.1379,0,0,1,1
31.17142,0.4830831,58.87246,0,0,1,1
31.22723,0.478993,59.30822,0,0,1,1
30.39499,0.4723315,59.36504,0,0,1,1
29.73299,0.4782186,59.33216,0,1,0,1
32.86117,0.5058101,59.71338,0,0,1,1
37.243,0.4943219,59.65849,0,0,1,1
37.39165,0.4854459,60.16522,0,0,1,1
36.55779,0.481742,60.08175,0,1,0,1
42.95403,0.4937003,60.40046,0,0,1,1
45.59539,0.4761242,60.88757,0,0,1,1
44.99033,0.4587897,61.35442,0,0,1,1
43.37835,0.44702,61.87893,0,0,1,1
41.50078,0.4388571,62.35306,0,0,1,1
39.55622,0.4338211,62.8679,0,0,1,1
38.48691,0.4322853,63.37248,0,0,1,1
37.55229,0.4289805,63.19698,0,0,1,1
38.49617,0.4347593,63.63228,0,0,1,1
36.237,0.4301001,63.16028,0,1,0,1
36.238,0.4558488,63.22505,0,0,1,1
31.84793,0.4339995,63.18915,0,0,1,1
27.63431,0.4290888,63.14287,0,0,1,1
26.07013,0.4371492,63.19716,0,0,1,1
21.59977,0.4265479,62.73848,0,1,0,1
20.97787,0.488992,62.50352,0,0,1,1
21.41995,0.5717683,61.93512,0,1,0,1
22.38073,0.5589191,61.71373,0,1,0,1
25.77103,0.569157,60.78489,0,1,0,1
34.39224,0.5482034,60.49575,0,0,1,1
43.02217,0.4970836,60.03787,0,0,1,1
46.20601,0.4804485,59.66428,0,1,0,1
55.41538,0.4778121,59.99907,0,1,0,1
51.26738,0.4853403,59.96545,0,0,1,1
47.12992,0.5001912,60.4141,0,0,1,1
43.27144,0.5145769,60.93447,0,0,1,1
39.45487,0.5243412,60.19696,0,0,1,0
35.55202,0.5227919,55.61104,0,0,1,1
32.1217,0.5216844,56.6222,0,0,1,1
28.64805,0.5205771,57.4699,1,0,0,1
27.16745,0.5049949,58.15711,0,0,1,1
26.92978,0.4830825,58.5613,0,0,1,1
27.00801,0.5008655,59.53625,0,0,1,1
26.99038,0.5091375,60.41426,0,0,1,1
24.28937,0.5133061,61.36424,0,0,1,1
20.21113,0.5186488,58.98623,0,0,1,0
16.77632,0.5238991,52.85428,0,1,0,0
13.35725,0.02312457,46.62056,0,0,1,0
26.38205,0.5193936,1.740544,0,0,1,1
26.24409,0.519764,3.569203,0,0,1,1
26.1006,0.519632,5.31159,1,0,0,1
25.42091,0.5134075,7.051419,0,0,1,1
25.01781,0.5136225,8.648556,0,1,0,1
25.15031,0.5260047,10.1443,0,0,1,1
24.00138,0.5187828,11.56732,0,0,1,1
23.18394,0.515822,13.19875,0,0,1,1
22.32805,0.5164604,14.80562,0,0,1,1
21.74641,0.5247629,15.97559,0,1,0,1
21.32474,0.5353899,17.46509,0,0,1,1
20.30795,0.5394849,18.77631,0,0,1,1
19.07104,0.5440335,20.37541,0,0,1,1
18.51657,0.5450094,21.77645,0,0,1,1
17.2356,0.54343,22.90117,0,1,0,1
17.16202,0.5500273,23.97834,0,0,1,1
15.98942,0.5372577,25.1836,0,1,0,1
15.9056,0.5493436,25.9583,0,0,1,1
14.60421,0.5356513,27.41706,0,0,1,1
13.21922,0.5019901,28.70861,0,1,0,1
14.18928,0.4937259,29.2053,0,1,0,1
14.91614,0.4924496,30.84079,0,0,1,1
14.8429,0.4796594,31.39352,0,1,0,1
19.9635,0.4880612,31.9029,0,1,0,1
34.51305,0.5085006,33.22968,0,1,0,1
27.09304,0.527493,33.64186,0,0,1,1
23.45388,0.5279589,34.68059,0,0,1,1
21.78718,0.5079666,35.97178,0,1,0,1
19.86789,0.514725,35.88371,1,0,0,1
16.97482,0.5182977,36.74069,0,1,0,1
14.78739,0.5124616,37.14901,0,0,1,1
11.7081,0.5259206,37.74483,1,0,0,1
10.65791,0.4843926,38.52277,1,0,0,1
10.28372,0.4670788,38.8773,0,0,1,1
9.248589,0.5420691,39.59485,1,0,0,1
9.787261,0.5669724,40.01377,1,0,0,1
14.61745,0.5836689,40.52997,1,0,0,1
24.12448,0.5979638,40.92232,0,0,1,1
36.55496,0.6015252,41.32227,1,0,0,1
42.7392,0.5647123,42.01585,0,0,1,1
37.41331,0.5833096,42.49099,1,0,0,1
40.90735,0.5449122,42.73555,0,0,1,1
42.48589,0.5266,43.67816,0,0,1,1
71.97606,0.4727859,43.96363,0,0,1,1
66.84787,0.4626552,44.86618,0,0,1,1
65.09567,0.4964085,45.05387,1,0,0,1
62.19669,0.5083408,45.2751,0,1,0,1
59.15121,0.5141218,45.15599,1,0,0,1
52.73907,0.4836118,45.63862,0,0,1,1
40.84813,0.4320121,45.81069,0,0,1,1
33.28584,0.4063781,46.5679,0,1,0,1
34.38504,0.44195,46.96326,0,0,1,1
29.7882,0.4413437,47.03445,0,0,1,1
26.17448,0.4297635,47.3,0,1,0,1
25.19271,0.4518611,48.06685,0,0,1,1
23.48133,0.4705064,48.39494,0,1,0,1
24.90537,0.5225537,49.06358,0,0,1,1
25.25666,0.5527213,49.22447,0,1,0,1
26.75932,0.5130436,49.59852,0,1,0,1
26.32144,0.5060861,50.0682,0,0,1,1
24.54106,0.482492,50.41124,0,1,0,1
23.27897,0.4788062,50.32764,0,0,1,1
23.55723,0.5146168,50.99199,0,0,1,1
21.62032,0.5335879,51.70069,0,0,1,1
18.6364,0.5553818,51.94188,0,1,0,1
17.9071,0.6041285,52.06604,0,1,0,1
18.08879,0.5085179,51.71966,0,1,0,1
20.6499,0.4933479,51.28308,0,1,0,1
23.09329,0.4835231,51.7714,0,0,1,1
22.85678,0.4710327,51.52692,0,1,0,1
26.01393,0.4777662,52.12011,0,0,1,1
26.83235,0.4434971,52.046,0,1,0,1
52.17091,0.4580517,52.21212,0,0,1,1
53.49192,0.4721287,52.21899,0,1,0,1
55.20437,0.477362,52.71943,1,0,0,1
48.43286,0.4277225,52.69187,0,1,0,1
47.44242,0.4304967,52.92774,0,0,1,1
46.8835,0.4317424,53.58881,0,0,1,1
44.56044,0.4320421,54.29206,0,0,1,1
41.6454,0.4334639,54.98671,0,0,1,1
38.79096,0.436862,55.66558,0,0,1,1
35.66349,0.4434567,56.06339,0,1,0,1
37.26193,0.4866219,56.23154,0,0,1,1
36.75005,0.5207239,56.84174,0,0,1,1
34.2582,0.5530233,57.44944,0,0,1,1
32.74624,0.5691228,58.06387,0,0,1,1
32.03681,0.5939992,57.79755,0,0,1,1
34.57941,0.524995,58.07869,1,0,0,1
28.01522,0.4154181,57.72397,0,1,0,1
27.93725,0.3798282,57.41363,0,1,0,1
28.69573,0.407782,56.90651,0,0,1,1
28.80491,0.4265948,57.22566,0,0,1,1
27.75002,0.4297135,56.98905,0,1,0,1
26.8089,0.459106,57.29443,0,1,0,1
26.15407,0.4968452,56.89529,0,0,1,1
26.301,0.5008516,57.34792,0,1,0,1
27.63677,0.4878214,57.22503,0,1,0,1
30.73564,0.4861183,56.98988,0,0,1,1
31.78447,0.4781196,56.42366,0,1,0,1
34.02507,0.4820282,56.60308,0,1,0,1
37.06786,0.4855178,56.38009,0,0,1,1
38.64112,0.4942281,56.91124,0,0,1,1
32.84063,0.4821451,56.81686,0,1,0,1
31.94521,0.4962364,56.89312,0,0,1,1
31.62795,0.5121192,57.52609,0,0,1,1
29.40221,0.4839738,58.13447,0,0,1,1
27.99485,0.4690651,58.73945,0,0,1,1
26.06759,0.4431674,58.55936,0,1,0,1
36.72574,0.4534357,58.47778,0,0,1,1
47.3115,0.4510244,58.90789,0,0,1,1
59.56161,0.4563738,58.70387,0,0,1,1
57.63664,0.4764925,59.17135,0,0,1,1
54.73913,0.4949926,59.70464,0,0,1,1
51.20136,0.5199267,60.26253,0,0,1,1
49.37508,0.5341507,60.81884,0,0,1,1
45.97434,0.5572929,61.36747,0,0,1,1
40.80008,0.5507424,61.12598,0,1,0,1
37.08891,0.5542806,61.17825,0,0,1,1
34.17713,0.5174037,61.72457,0,0,1,1
30.61825,0.4819813,61.92702,0,1,0,1
28.84979,0.4889661,62.08294,0,0,1,1
27.63957,0.489361,62.50453,0,0,1,1
24.19547,0.4915947,62.3111,0,0,1,1
22.07612,0.5287283,62.44209,0,1,0,1
20.4539,0.5784888,62.29978,0,1,0,1
20.55404,0.5844455,61.79045,0,0,1,1
22.56709,0.5839562,60.99894,0,1,0,1
27.84578,0.5349488,60.5544,0,1,0,1
37.49627,0.488647,59.52721,0,1,0,1
52.29338,0.4940591,59.07858,0,0,1,1
55.23061,0.5025234,58.79327,0,0,1,1
50.87146,0.5189054,59.18821,0,0,1,1
46.70388,0.5357999,59.69587,0,0,1,1
42.9723,0.5546963,57.09149,1,0,0,0
39.76536,0.5365418,55.29662,0,0,1,1
36.73837,0.5116467,56.26859,0,1,0,1
32.40994,0.5247538,56.87383,0,0,1,1
30.76064,0.5247618,57.3936,0,0,1,1
27.3088,0.4929683,58.44308,0,0,1,1
27.01542,0.4756699,58.91056,0,0,1,1
26.97217,0.4819303,59.93306,0,0,1,1
26.99032,0.4787805,60.89651,0,0,1,1
23.90642,0.4739979,61.84122,0,0,1,1
19.65874,0.4815189,62.17819,0,0,1,1
15.71744,0.1636314,63.14837,0,0,1,1
13.59039,0.1751869,23.30782,0,0,1,1
12.39383,0.02824437,11.03526,0,0,1,1
14.03839,0.1059848,7.664776,0,0,1,0
37.95501,0.6623194,2.408736,0,0,1,0
37.95316,0.6609014,0.02627584,0,0,1,0
37.95361,0.6608912,0.006103253,0,0,1,0
37.95342,0.660895,0.001179174,0,0,1,0
37.95348,0.6608935,0.0004743162,0,0,1,0
37.95347,0.6608933,0.0001596661,0,0,1,0
37.95346,0.6608939,5.357895e-05,0,0,1,0
37.95347,0.6608938,1.669561e-05,0,0,1,0
37.95346,0.6608937,5.599688e-06,0,0,1,0
37.95346,0.6608937,3.122054e-06,0,0,1,0
37.95346,0.6608937,1.105298e-06,0,0,1,0
37.95346,0.6608937,7.919602e-07,0,0,1,0
26.39008,0.5192255,1.797331,0,0,1,1
26.27088,0.5198027,3.403919,0,0,1,1
25.83525,0.5166091,5.156584,0,0,1,1
25.66849,0.5168061,6.93746,0,0,1,1
25.24834,0.5173851,8.686774,0,0,1,1
24.75857,0.5180582,10.23774,0,0,1,1
24.11063,0.5189633,11.91007,0,0,1,1
23.41495,0.5199922,13.54568,0,0,1,1
22.54726,0.52138,15.00127,0,0,1,1
21.65385,0.5229402,16.56879,0,0,1,1
20.66812,0.5248192,18.10176,0,0,1,1
19.4674,0.5268258,19.34873,0,0,1,1
18.93885,0.5278683,21.1132,0,0,1,1
17.72735,0.5306748,22.26642,0,0,1,1
16.42245,0.5202384,23.81319,0,0,1,1
15.24804,0.5012303,24.59514,0,1,0,1
15.02163,0.5073544,25.98819,0,0,1,1
13.81926,0.4968179,26.90706,0,1,0,1
14.06858,0.5087026,27.3969,0,1,0,1
14.93864,0.499311,28.84015,0,0,1,1
14.83848,0.4915514,29.704,0,1,0,1
17.15211,0.497291,30.51093,0,0,1,1
19.14213,0.502124,31.39001,0,0,1,1
22.52147,0.487644,31.98421,0,1,0,1
34.12937,0.5143428,33.2141,0,1,0,1
28.49544,0.5112703,34.05138,0,0,1,1
25.36202,0.4994688,34.73831,0,0,1,1
21.2584,0.5115873,35.27715,0,0,1,1
19.47039,0.5169095,36.81954,0,0,1,1
16.8542,0.5195237,37.49417,0,0,1,1
14.16184,0.5221489,38.48386,0,0,1,1
12.11797,0.5127746,39.33859,0,0,1,1
10.79656,0.4750917,40.02915,0,0,1,1
8.611904,0.4964375,40.78328,1,0,0,1
8.33777,0.5780923,41.15672,1,0,0,1
10.49161,0.61558,41.36444,1,0,0,1
23.57763,0.5989988,41.75332,1,0,0,1
38.84458,0.5861271,42.4589,0,0,1,1
42.14846,0.5793269,42.58538,0,0,1,1
79.6714,0.5147371,43.41887,0,0,1,1
